Part_ID,Group,School,Grade,Age,Use,Use_School,Exposure_Score,Exposure_Group,Exposure_Binary,DELE,BESA_Other,BESA_Subj,AoA_ENG,AoA_SPA,Langs,Age_Arrival,Task,Item,Verb,Short_Prop,Property,Structure,Mood_Use,Mood_Freq,DOM_Use,Agr_Use,Comp_Use,Prod_Code,Davies,CORPES,WordList,Davies_Centered,Davies_Centered_Std
HSP29,Heritage Adults,,,19,11,2,-1,1 SPA/2 ENG,Bilingual,18,3,1,0,0,2,,EPT,EPT-38,amar,Intensional,Intensional subjunctive,Subjunctive,0,0,0,1,,IND,60260,28864,1318934,-67512.13,-0.601146551
HSP29,Heritage Adults,,,19,11,2,-1,1 SPA/2 ENG,Bilingual,18,3,1,0,0,2,,EPT,EPT-39,charlar,Subject,Subject infinitive,Infinitive,,,,,1,,7583,4193,347240,,
HSP29,Heritage Adults,,,19,11,2,-1,1 SPA/2 ENG,Bilingual,18,3,1,0,0,2,,EPT,EPT-40,charlar,Polarity,Polarity indicative,Indicative,0,0,,,,INF,7583,4193,347240,,
HSP29,Heritage Adults,,,19,11,2,-1,1 SPA/2 ENG,Bilingual,18,3,1,0,0,2,,EPT,EPT-41,tocar,Object,Object infinitive,Infinitive,,,,,1,,93120,71790,2527945,,
HSP29,Heritage Adults,,,19,11,2,-1,1 SPA/2 ENG,Bilingual,18,3,1,0,0,2,,EPT,EPT-42,cuidar,Intensional,Intensional subjunctive,Subjunctive,1,1,0,1,,SUBJ,208160,26928,1534607,-100844.1,-0.897943857
HSP29,Heritage Adults,,,19,11,2,-1,1 SPA/2 ENG,Bilingual,18,3,1,0,0,2,,EPT,EPT-43,remar,Preposition,Prepositional infinitive,Infinitive,,,,,,,2470,1190,46272,,
HSP29,Heritage Adults,,,19,11,2,-1,1 SPA/2 ENG,Bilingual,18,3,1,0,0,2,,EPT,EPT-44,entrar,Polarity,Polarity subjunctive,Subjunctive,0,0,,0,,IND,207551,129316,4429528,,
HSP29,Heritage Adults,,,19,11,2,-1,1 SPA/2 ENG,Bilingual,18,3,1,0,0,2,,EPT,EPT-45,mirar,Subject,Subject infinitive,Infinitive,,,,,,,186441,197558,3683993,,
HSP29,Heritage Adults,,,19,11,2,-1,1 SPA/2 ENG,Bilingual,18,3,1,0,0,2,,EPT,EPT-46,pintar,Gerund,Gerund,Gerund,,,,,,,45606,22466,893704,,
HSP29,Heritage Adults,,,19,11,2,-1,1 SPA/2 ENG,Bilingual,18,3,1,0,0,2,,EPT,EPT-47,llegar,Object,Object infinitive,Infinitive,,,,,1,,534037,367279,14444685,,
HSP30,Heritage Adults,,,27,5,0,0,2 SPA/2 ENG,Bilingual,42,14,4,0,0,3,0,EPT,EPT-01,hablar,Preposition,Prepositional infinitive,Infinitive,,,,,1,,868442,255835,8432028,,
HSP30,Heritage Adults,,,27,5,0,0,2 SPA/2 ENG,Bilingual,42,14,4,0,0,3,0,EPT,EPT-02,llamar,Intensional,Intensional subjunctive,Subjunctive,1,1,1,1,,SUBJ,303936,207733,8248273,79960.88,0.711993649
HSP30,Heritage Adults,,,27,5,0,0,2 SPA/2 ENG,Bilingual,42,14,4,0,0,3,0,EPT,EPT-03,actuar,Subject,Subject infinitive,Infinitive,,,,,1,,123466,45227,2330983,,
HSP30,Heritage Adults,,,27,5,0,0,2 SPA/2 ENG,Bilingual,42,14,4,0,0,3,0,EPT,EPT-04,cenar,Polarity,Polarity indicative,Indicative,1,1,,0,,IND,16244,9564,,,
HSP30,Heritage Adults,,,27,5,0,0,2 SPA/2 ENG,Bilingual,42,14,4,0,0,3,0,EPT,EPT-05,andar,Object,Object infinitive,Infinitive,,,,,1,,65394,46822,1567917,,
HSP30,Heritage Adults,,,27,5,0,0,2 SPA/2 ENG,Bilingual,42,14,4,0,0,3,0,EPT,EPT-06,cuidar,Polarity,Polarity indicative,Indicative,1,1,0,1,,IND,208160,26928,1534607,,
HSP30,Heritage Adults,,,27,5,0,0,2 SPA/2 ENG,Bilingual,42,14,4,0,0,3,0,EPT,EPT-07,llorar,Preposition,Prepositional infinitive,Infinitive,,,,,1,,56215,35382,602798,,
HSP30,Heritage Adults,,,27,5,0,0,2 SPA/2 ENG,Bilingual,42,14,4,0,0,3,0,EPT,EPT-08,peinar,Intensional,Intensional subjunctive,Subjunctive,1,1,1,1,,SUBJ,6151,3173,91504,-124599.1,-1.109464919
HSP30,Heritage Adults,,,27,5,0,0,2 SPA/2 ENG,Bilingual,42,14,4,0,0,3,0,EPT,EPT-09,jugar,Gerund,Gerund,Gerund,,,,,1,,216446,102028,,,
HSP30,Heritage Adults,,,27,5,0,0,2 SPA/2 ENG,Bilingual,42,14,4,0,0,3,0,EPT,EPT-10,nadar,Polarity,Polarity subjunctive,Subjunctive,0,0,,0,,IND,27224,5128,182321,,
HSP30,Heritage Adults,,,27,5,0,0,2 SPA/2 ENG,Bilingual,42,14,4,0,0,3,0,EPT,EPT-11,pasar,Object,Object infinitive,Infinitive,,,,,1,,415643,371433,18696580,,
HSP30,Heritage Adults,,,27,5,0,0,2 SPA/2 ENG,Bilingual,42,14,4,0,0,3,0,EPT,EPT-12,amar,Intensional,Intensional indicative,Indicative,1,1,1,1,,IND,60260,28864,1318934,,
HSP30,Heritage Adults,,,27,5,0,0,2 SPA/2 ENG,Bilingual,42,14,4,0,0,3,0,EPT,EPT-13,llevar,Preposition,Prepositional infinitive,Infinitive,,,,,1,,1192620,301032,13841181,,
HSP30,Heritage Adults,,,27,5,0,0,2 SPA/2 ENG,Bilingual,42,14,4,0,0,3,0,EPT,EPT-14,pintar,Intensional,Intensional subjunctive,Subjunctive,1,1,1,1,,SUBJ,45606,22466,893704,-105306.1,-0.937674734
HSP30,Heritage Adults,,,27,5,0,0,2 SPA/2 ENG,Bilingual,42,14,4,0,0,3,0,EPT,EPT-15,cantar,Subject,Subject infinitive,Infinitive,,,,,1,,54511,32959,966543,,
HSP30,Heritage Adults,,,27,5,0,0,2 SPA/2 ENG,Bilingual,42,14,4,0,0,3,0,EPT,EPT-16,bailar,Polarity,Polarity indicative,Indicative,1,1,,1,,IND,34174,20774,,,
HSP30,Heritage Adults,,,27,5,0,0,2 SPA/2 ENG,Bilingual,42,14,4,0,0,3,0,EPT,EPT-17,pensar,Gerund,Gerund,Gerund,,,,,1,,449393,247053,7676786,,
HSP30,Heritage Adults,,,27,5,0,0,2 SPA/2 ENG,Bilingual,42,14,4,0,0,3,0,EPT,EPT-18,mirar,Intensional,Intensional indicative,Indicative,1,1,1,1,,IND,186441,197558,3683993,,
HSP30,Heritage Adults,,,27,5,0,0,2 SPA/2 ENG,Bilingual,42,14,4,0,0,3,0,EPT,EPT-19,ganar,Preposition,Prepositional infinitive,Infinitive,,,,,1,,241610,108656,4900649,,
HSP30,Heritage Adults,,,27,5,0,0,2 SPA/2 ENG,Bilingual,42,14,4,0,0,3,0,EPT,EPT-20,tratar,Intensional,Intensional subjunctive,Subjunctive,1,1,1,1,,SUBJ,590952,203027,9516595,75254.88,0.670090129
HSP30,Heritage Adults,,,27,5,0,0,2 SPA/2 ENG,Bilingual,42,14,4,0,0,3,0,EPT,EPT-21,contar,Subject,Subject infinitive,Infinitive,,,,,1,,249677,206092,13140103,,
HSP30,Heritage Adults,,,27,5,0,0,2 SPA/2 ENG,Bilingual,42,14,4,0,0,3,0,EPT,EPT-22,hablar,Polarity,Polarity subjunctive,Subjunctive,1,1,,1,,SUBJ,464270,255835,8432028,,
HSP30,Heritage Adults,,,27,5,0,0,2 SPA/2 ENG,Bilingual,42,14,4,0,0,3,0,EPT,EPT-23,pensar,Object,Object infinitive,Infinitive,,,,,1,,449393,247053,7676786,,
HSP30,Heritage Adults,,,27,5,0,0,2 SPA/2 ENG,Bilingual,42,14,4,0,0,3,0,EPT,EPT-24,pintar,Intensional,Intensional indicative,Indicative,1,1,1,1,,IND,45606,22466,893704,,
HSP30,Heritage Adults,,,27,5,0,0,2 SPA/2 ENG,Bilingual,42,14,4,0,0,3,0,EPT,EPT-25,hablar,Gerund,Gerund,Gerund,,,,,1,,464270,255835,8432028,,
HSP30,Heritage Adults,,,27,5,0,0,2 SPA/2 ENG,Bilingual,42,14,4,0,0,3,0,EPT,EPT-26,mirar,Intensional,Intensional subjunctive,Subjunctive,1,1,1,1,,SUBJ,186441,197558,3683993,69785.88,0.621392647
HSP30,Heritage Adults,,,27,5,0,0,2 SPA/2 ENG,Bilingual,42,14,4,0,0,3,0,EPT,EPT-27,buscar,Subject,Subject infinitive,Infinitive,,,,,1,,343132,165471,8054956,,
HSP30,Heritage Adults,,,27,5,0,0,2 SPA/2 ENG,Bilingual,42,14,4,0,0,3,0,EPT,EPT-28,jugar,Polarity,Polarity indicative,Indicative,1,1,,1,,IND,216446,102028,,,
HSP30,Heritage Adults,,,27,5,0,0,2 SPA/2 ENG,Bilingual,42,14,4,0,0,3,0,EPT,EPT-29,cambiar,Object,Object infinitive,Infinitive,,,,,1,,337383,101259,5214782,,
HSP30,Heritage Adults,,,27,5,0,0,2 SPA/2 ENG,Bilingual,42,14,4,0,0,3,0,EPT,EPT-30,tratar,Intensional,Intensional indicative,Indicative,1,1,1,1,,IND,590952,203027,9516595,,
HSP30,Heritage Adults,,,27,5,0,0,2 SPA/2 ENG,Bilingual,42,14,4,0,0,3,0,EPT,EPT-31,causar,Preposition,Prepositional infinitive,Infinitive,,,,,1,,57029,35846,1908960,,
HSP30,Heritage Adults,,,27,5,0,0,2 SPA/2 ENG,Bilingual,42,14,4,0,0,3,0,EPT,EPT-32,llevar,Intensional,Intensional subjunctive,Subjunctive,1,1,1,1,,SUBJ,418316,301022,13841181,173259.9,1.542753636
HSP30,Heritage Adults,,,27,5,0,0,2 SPA/2 ENG,Bilingual,42,14,4,0,0,3,0,EPT,EPT-33,usar,Subject,Subject infinitive,Infinitive,,,,,1,,325514,83172,6925254,,
HSP30,Heritage Adults,,,27,5,0,0,2 SPA/2 ENG,Bilingual,42,14,4,0,0,3,0,EPT,EPT-34,bajar,Polarity,Polarity subjunctive,Subjunctive,0,0,,1,,IND,284649,62583,1981927,,
HSP30,Heritage Adults,,,27,5,0,0,2 SPA/2 ENG,Bilingual,42,14,4,0,0,3,0,EPT,EPT-35,crear,Object,Object infinitive,Infinitive,,,,,1,,342684,110868,6367536,,
HSP30,Heritage Adults,,,27,5,0,0,2 SPA/2 ENG,Bilingual,42,14,4,0,0,3,0,EPT,EPT-36,llamar,Intensional,Intensional indicative,Indicative,1,1,1,1,,IND,303936,207733,8248273,,
HSP30,Heritage Adults,,,27,5,0,0,2 SPA/2 ENG,Bilingual,42,14,4,0,0,3,0,EPT,EPT-37,probar,Preposition,Prepositional infinitive,Infinitive,,,,,1,,104336,26036,2164727,,
HSP30,Heritage Adults,,,27,5,0,0,2 SPA/2 ENG,Bilingual,42,14,4,0,0,3,0,EPT,EPT-38,amar,Intensional,Intensional subjunctive,Subjunctive,1,1,1,1,,SUBJ,60260,28864,1318934,-67512.13,-0.601146551
HSP30,Heritage Adults,,,27,5,0,0,2 SPA/2 ENG,Bilingual,42,14,4,0,0,3,0,EPT,EPT-39,charlar,Subject,Subject infinitive,Infinitive,,,,,1,,7583,4193,347240,,
HSP30,Heritage Adults,,,27,5,0,0,2 SPA/2 ENG,Bilingual,42,14,4,0,0,3,0,EPT,EPT-40,charlar,Polarity,Polarity indicative,Indicative,1,1,,1,,IND,7583,4193,347240,,
HSP30,Heritage Adults,,,27,5,0,0,2 SPA/2 ENG,Bilingual,42,14,4,0,0,3,0,EPT,EPT-41,tocar,Object,Object infinitive,Infinitive,,,,,1,,93120,71790,2527945,,
HSP30,Heritage Adults,,,27,5,0,0,2 SPA/2 ENG,Bilingual,42,14,4,0,0,3,0,EPT,EPT-42,cuidar,Intensional,Intensional subjunctive,Subjunctive,1,1,1,1,,SUBJ,208160,26928,1534607,-100844.1,-0.897943857
HSP30,Heritage Adults,,,27,5,0,0,2 SPA/2 ENG,Bilingual,42,14,4,0,0,3,0,EPT,EPT-43,remar,Preposition,Prepositional infinitive,Infinitive,,,,,1,,2470,1190,46272,,
HSP30,Heritage Adults,,,27,5,0,0,2 SPA/2 ENG,Bilingual,42,14,4,0,0,3,0,EPT,EPT-44,entrar,Polarity,Polarity subjunctive,Subjunctive,0,0,,1,,IND,207551,129316,4429528,,
HSP30,Heritage Adults,,,27,5,0,0,2 SPA/2 ENG,Bilingual,42,14,4,0,0,3,0,EPT,EPT-45,mirar,Subject,Subject infinitive,Infinitive,,,,,1,,186441,197558,3683993,,
HSP30,Heritage Adults,,,27,5,0,0,2 SPA/2 ENG,Bilingual,42,14,4,0,0,3,0,EPT,EPT-46,pintar,Gerund,Gerund,Gerund,,,,,,,45606,22466,893704,,
HSP30,Heritage Adults,,,27,5,0,0,2 SPA/2 ENG,Bilingual,42,14,4,0,0,3,0,EPT,EPT-47,llegar,Object,Object infinitive,Infinitive,,,,,1,,534037,367279,14444685,,
HSP31,Heritage Adults,,,2,10,4,-1,1 SPA/2 ENG,Bilingual,19,12,1,0,0,2,,EPT,EPT-01,hablar,Preposition,Prepositional infinitive,Infinitive,,,,,1,,868442,255835,8432028,,
HSP31,Heritage Adults,,,2,10,4,-1,1 SPA/2 ENG,Bilingual,19,12,1,0,0,2,,EPT,EPT-02,llamar,Intensional,Intensional subjunctive,Subjunctive,0,0,0,0,,IND,303936,207733,8248273,79960.88,0.711993649
HSP31,Heritage Adults,,,2,10,4,-1,1 SPA/2 ENG,Bilingual,19,12,1,0,0,2,,EPT,EPT-03,actuar,Subject,Subject infinitive,Infinitive,,,,,0,,123466,45227,2330983,,
HSP31,Heritage Adults,,,2,10,4,-1,1 SPA/2 ENG,Bilingual,19,12,1,0,0,2,,EPT,EPT-04,cenar,Polarity,Polarity indicative,Indicative,1,1,,0,,IND,16244,9564,,,
HSP31,Heritage Adults,,,2,10,4,-1,1 SPA/2 ENG,Bilingual,19,12,1,0,0,2,,EPT,EPT-05,andar,Object,Object infinitive,Infinitive,,,,,0,,65394,46822,1567917,,
HSP31,Heritage Adults,,,2,10,4,-1,1 SPA/2 ENG,Bilingual,19,12,1,0,0,2,,EPT,EPT-06,cuidar,Polarity,Polarity indicative,Indicative,1,1,0,1,,IND,208160,26928,1534607,,
HSP31,Heritage Adults,,,2,10,4,-1,1 SPA/2 ENG,Bilingual,19,12,1,0,0,2,,EPT,EPT-07,llorar,Preposition,Prepositional infinitive,Infinitive,,,,,1,,56215,35382,602798,,
HSP31,Heritage Adults,,,2,10,4,-1,1 SPA/2 ENG,Bilingual,19,12,1,0,0,2,,EPT,EPT-08,peinar,Intensional,Intensional subjunctive,Subjunctive,0,0,0,1,,IND,6151,3173,91504,-124599.1,-1.109464919
HSP31,Heritage Adults,,,2,10,4,-1,1 SPA/2 ENG,Bilingual,19,12,1,0,0,2,,EPT,EPT-09,jugar,Gerund,Gerund,Gerund,,,,,1,,216446,102028,,,
HSP31,Heritage Adults,,,2,10,4,-1,1 SPA/2 ENG,Bilingual,19,12,1,0,0,2,,EPT,EPT-10,nadar,Polarity,Polarity subjunctive,Subjunctive,0,0,,1,,IND,27224,5128,182321,,
HSP31,Heritage Adults,,,2,10,4,-1,1 SPA/2 ENG,Bilingual,19,12,1,0,0,2,,EPT,EPT-11,pasar,Object,Object infinitive,Infinitive,,,,,1,,415643,371433,18696580,,
HSP31,Heritage Adults,,,2,10,4,-1,1 SPA/2 ENG,Bilingual,19,12,1,0,0,2,,EPT,EPT-12,amar,Intensional,Intensional indicative,Indicative,1,1,1,1,,IND,60260,28864,1318934,,
HSP31,Heritage Adults,,,2,10,4,-1,1 SPA/2 ENG,Bilingual,19,12,1,0,0,2,,EPT,EPT-13,llevar,Preposition,Prepositional infinitive,Infinitive,,,,,0,,1192620,301032,13841181,,
HSP31,Heritage Adults,,,2,10,4,-1,1 SPA/2 ENG,Bilingual,19,12,1,0,0,2,,EPT,EPT-14,pintar,Intensional,Intensional subjunctive,Subjunctive,0,0,0,1,,IND,45606,22466,893704,-105306.1,-0.937674734
HSP31,Heritage Adults,,,2,10,4,-1,1 SPA/2 ENG,Bilingual,19,12,1,0,0,2,,EPT,EPT-15,cantar,Subject,Subject infinitive,Infinitive,,,,,0,,54511,32959,966543,,
HSP31,Heritage Adults,,,2,10,4,-1,1 SPA/2 ENG,Bilingual,19,12,1,0,0,2,,EPT,EPT-16,bailar,Polarity,Polarity indicative,Indicative,1,1,,1,,IND,34174,20774,,,
HSP31,Heritage Adults,,,2,10,4,-1,1 SPA/2 ENG,Bilingual,19,12,1,0,0,2,,EPT,EPT-17,pensar,Gerund,Gerund,Gerund,,,,,1,,449393,247053,7676786,,
HSP31,Heritage Adults,,,2,10,4,-1,1 SPA/2 ENG,Bilingual,19,12,1,0,0,2,,EPT,EPT-18,mirar,Intensional,Intensional indicative,Indicative,1,1,0,0,,IND,186441,197558,3683993,,
HSP31,Heritage Adults,,,2,10,4,-1,1 SPA/2 ENG,Bilingual,19,12,1,0,0,2,,EPT,EPT-19,ganar,Preposition,Prepositional infinitive,Infinitive,,,,,0,,241610,108656,4900649,,
HSP31,Heritage Adults,,,2,10,4,-1,1 SPA/2 ENG,Bilingual,19,12,1,0,0,2,,EPT,EPT-20,tratar,Intensional,Intensional subjunctive,Subjunctive,0,0,0,1,,IND,590952,203027,9516595,75254.88,0.670090129
HSP31,Heritage Adults,,,2,10,4,-1,1 SPA/2 ENG,Bilingual,19,12,1,0,0,2,,EPT,EPT-21,contar,Subject,Subject infinitive,Infinitive,,,,,0,,249677,206092,13140103,,
HSP31,Heritage Adults,,,2,10,4,-1,1 SPA/2 ENG,Bilingual,19,12,1,0,0,2,,EPT,EPT-22,hablar,Polarity,Polarity subjunctive,Subjunctive,1,1,,1,,IND,464270,255835,8432028,,
HSP31,Heritage Adults,,,2,10,4,-1,1 SPA/2 ENG,Bilingual,19,12,1,0,0,2,,EPT,EPT-23,pensar,Object,Object infinitive,Infinitive,,,,,0,,449393,247053,7676786,,
HSP31,Heritage Adults,,,2,10,4,-1,1 SPA/2 ENG,Bilingual,19,12,1,0,0,2,,EPT,EPT-24,pintar,Intensional,Intensional indicative,Indicative,1,1,0,1,,IND,45606,22466,893704,,
HSP31,Heritage Adults,,,2,10,4,-1,1 SPA/2 ENG,Bilingual,19,12,1,0,0,2,,EPT,EPT-25,hablar,Gerund,Gerund,Gerund,,,,,1,,464270,255835,8432028,,
HSP31,Heritage Adults,,,2,10,4,-1,1 SPA/2 ENG,Bilingual,19,12,1,0,0,2,,EPT,EPT-26,mirar,Intensional,Intensional subjunctive,Subjunctive,0,0,0,1,,IND,186441,197558,3683993,69785.88,0.621392647
HSP31,Heritage Adults,,,2,10,4,-1,1 SPA/2 ENG,Bilingual,19,12,1,0,0,2,,EPT,EPT-27,buscar,Subject,Subject infinitive,Infinitive,,,,,0,,343132,165471,8054956,,
HSP31,Heritage Adults,,,2,10,4,-1,1 SPA/2 ENG,Bilingual,19,12,1,0,0,2,,EPT,EPT-28,jugar,Polarity,Polarity indicative,Indicative,1,1,,1,,IND,216446,102028,,,
HSP31,Heritage Adults,,,2,10,4,-1,1 SPA/2 ENG,Bilingual,19,12,1,0,0,2,,EPT,EPT-29,cambiar,Object,Object infinitive,Infinitive,,,,,0,,337383,101259,5214782,,
HSP31,Heritage Adults,,,2,10,4,-1,1 SPA/2 ENG,Bilingual,19,12,1,0,0,2,,EPT,EPT-30,tratar,Intensional,Intensional indicative,Indicative,1,1,1,1,,IND,590952,203027,9516595,,
HSP31,Heritage Adults,,,2,10,4,-1,1 SPA/2 ENG,Bilingual,19,12,1,0,0,2,,EPT,EPT-31,causar,Preposition,Prepositional infinitive,Infinitive,,,,,0,,57029,35846,1908960,,
HSP31,Heritage Adults,,,2,10,4,-1,1 SPA/2 ENG,Bilingual,19,12,1,0,0,2,,EPT,EPT-32,llevar,Intensional,Intensional subjunctive,Subjunctive,0,0,0,1,,IND,418316,301022,13841181,173259.9,1.542753636
HSP31,Heritage Adults,,,2,10,4,-1,1 SPA/2 ENG,Bilingual,19,12,1,0,0,2,,EPT,EPT-33,usar,Subject,Subject infinitive,Infinitive,,,,,0,,325514,83172,6925254,,
HSP31,Heritage Adults,,,2,10,4,-1,1 SPA/2 ENG,Bilingual,19,12,1,0,0,2,,EPT,EPT-34,bajar,Polarity,Polarity subjunctive,Subjunctive,0,0,,1,,IND,284649,62583,1981927,,
HSP31,Heritage Adults,,,2,10,4,-1,1 SPA/2 ENG,Bilingual,19,12,1,0,0,2,,EPT,EPT-35,crear,Object,Object infinitive,Infinitive,,,,,0,,342684,110868,6367536,,
HSP31,Heritage Adults,,,2,10,4,-1,1 SPA/2 ENG,Bilingual,19,12,1,0,0,2,,EPT,EPT-36,llamar,Intensional,Intensional indicative,Indicative,1,1,0,1,,IND,303936,207733,8248273,,
HSP31,Heritage Adults,,,2,10,4,-1,1 SPA/2 ENG,Bilingual,19,12,1,0,0,2,,EPT,EPT-37,probar,Preposition,Prepositional infinitive,Infinitive,,,,,0,,104336,26036,2164727,,
HSP31,Heritage Adults,,,2,10,4,-1,1 SPA/2 ENG,Bilingual,19,12,1,0,0,2,,EPT,EPT-38,amar,Intensional,Intensional subjunctive,Subjunctive,0,0,0,1,,IND,60260,28864,1318934,-67512.13,-0.601146551
HSP31,Heritage Adults,,,2,10,4,-1,1 SPA/2 ENG,Bilingual,19,12,1,0,0,2,,EPT,EPT-39,charlar,Subject,Subject infinitive,Infinitive,,,,,0,,7583,4193,347240,,
HSP31,Heritage Adults,,,2,10,4,-1,1 SPA/2 ENG,Bilingual,19,12,1,0,0,2,,EPT,EPT-40,charlar,Polarity,Polarity indicative,Indicative,1,1,,0,,IND,7583,4193,347240,,
HSP31,Heritage Adults,,,2,10,4,-1,1 SPA/2 ENG,Bilingual,19,12,1,0,0,2,,EPT,EPT-41,tocar,Object,Object infinitive,Infinitive,,,,,0,,93120,71790,2527945,,
HSP31,Heritage Adults,,,2,10,4,-1,1 SPA/2 ENG,Bilingual,19,12,1,0,0,2,,EPT,EPT-42,cuidar,Intensional,Intensional subjunctive,Subjunctive,0,0,0,1,,IND,208160,26928,1534607,-100844.1,-0.897943857
HSP31,Heritage Adults,,,2,10,4,-1,1 SPA/2 ENG,Bilingual,19,12,1,0,0,2,,EPT,EPT-43,remar,Preposition,Prepositional infinitive,Infinitive,,,,,0,,2470,1190,46272,,
HSP31,Heritage Adults,,,2,10,4,-1,1 SPA/2 ENG,Bilingual,19,12,1,0,0,2,,EPT,EPT-44,entrar,Polarity,Polarity subjunctive,Subjunctive,0,0,,0,,IND,207551,129316,4429528,,
HSP31,Heritage Adults,,,2,10,4,-1,1 SPA/2 ENG,Bilingual,19,12,1,0,0,2,,EPT,EPT-45,mirar,Subject,Subject infinitive,Infinitive,,,,,0,,186441,197558,3683993,,
HSP31,Heritage Adults,,,2,10,4,-1,1 SPA/2 ENG,Bilingual,19,12,1,0,0,2,,EPT,EPT-46,pintar,Gerund,Gerund,Gerund,,,,,1,,45606,22466,893704,,
HSP31,Heritage Adults,,,2,10,4,-1,1 SPA/2 ENG,Bilingual,19,12,1,0,0,2,,EPT,EPT-47,llegar,Object,Object infinitive,Infinitive,,,,,0,,534037,367279,14444685,,
HSP32,Heritage Adults,,,22,15,0,1,2 SPA/1 ENG,Bilingual,34,13,2,,0,2,,EPT,EPT-01,hablar,Preposition,Prepositional infinitive,Infinitive,,,,,1,,868442,255835,8432028,,
HSP32,Heritage Adults,,,22,15,0,1,2 SPA/1 ENG,Bilingual,34,13,2,,0,2,,EPT,EPT-02,llamar,Intensional,Intensional subjunctive,Subjunctive,1,1,1,0,,SUBJ,303936,207733,8248273,79960.88,0.711993649
HSP32,Heritage Adults,,,22,15,0,1,2 SPA/1 ENG,Bilingual,34,13,2,,0,2,,EPT,EPT-03,actuar,Subject,Subject infinitive,Infinitive,,,,,1,,123466,45227,2330983,,
HSP32,Heritage Adults,,,22,15,0,1,2 SPA/1 ENG,Bilingual,34,13,2,,0,2,,EPT,EPT-04,cenar,Polarity,Polarity indicative,Indicative,1,,,1,,IND MODAL,16244,9564,,,
HSP32,Heritage Adults,,,22,15,0,1,2 SPA/1 ENG,Bilingual,34,13,2,,0,2,,EPT,EPT-05,andar,Object,Object infinitive,Infinitive,,,,,1,,65394,46822,1567917,,
HSP32,Heritage Adults,,,22,15,0,1,2 SPA/1 ENG,Bilingual,34,13,2,,0,2,,EPT,EPT-06,cuidar,Polarity,Polarity indicative,Indicative,1,,0,1,,IND MODAL,208160,26928,1534607,,
HSP32,Heritage Adults,,,22,15,0,1,2 SPA/1 ENG,Bilingual,34,13,2,,0,2,,EPT,EPT-07,llorar,Preposition,Prepositional infinitive,Infinitive,,,,,1,,56215,35382,602798,,
HSP32,Heritage Adults,,,22,15,0,1,2 SPA/1 ENG,Bilingual,34,13,2,,0,2,,EPT,EPT-08,peinar,Intensional,Intensional subjunctive,Subjunctive,1,1,1,1,,SUBJ,6151,3173,91504,-124599.1,-1.109464919
HSP32,Heritage Adults,,,22,15,0,1,2 SPA/1 ENG,Bilingual,34,13,2,,0,2,,EPT,EPT-09,jugar,Gerund,Gerund,Gerund,,,,,0,,216446,102028,,,
HSP32,Heritage Adults,,,22,15,0,1,2 SPA/1 ENG,Bilingual,34,13,2,,0,2,,EPT,EPT-10,nadar,Polarity,Polarity subjunctive,Subjunctive,1,,,1,,SUBJ MODAL,27224,5128,182321,,
HSP32,Heritage Adults,,,22,15,0,1,2 SPA/1 ENG,Bilingual,34,13,2,,0,2,,EPT,EPT-11,pasar,Object,Object infinitive,Infinitive,,,,,1,,415643,371433,18696580,,
HSP32,Heritage Adults,,,22,15,0,1,2 SPA/1 ENG,Bilingual,34,13,2,,0,2,,EPT,EPT-12,amar,Intensional,Intensional indicative,Indicative,1,1,1,1,,IND,60260,28864,1318934,,
HSP32,Heritage Adults,,,22,15,0,1,2 SPA/1 ENG,Bilingual,34,13,2,,0,2,,EPT,EPT-13,llevar,Preposition,Prepositional infinitive,Infinitive,,,,,1,,1192620,301032,13841181,,
HSP32,Heritage Adults,,,22,15,0,1,2 SPA/1 ENG,Bilingual,34,13,2,,0,2,,EPT,EPT-14,pintar,Intensional,Intensional subjunctive,Subjunctive,1,1,0,1,,SUBJ,45606,22466,893704,-105306.1,-0.937674734
HSP32,Heritage Adults,,,22,15,0,1,2 SPA/1 ENG,Bilingual,34,13,2,,0,2,,EPT,EPT-15,cantar,Subject,Subject infinitive,Infinitive,,,,,1,,54511,32959,966543,,
HSP32,Heritage Adults,,,22,15,0,1,2 SPA/1 ENG,Bilingual,34,13,2,,0,2,,EPT,EPT-16,bailar,Polarity,Polarity indicative,Indicative,1,1,,1,,IND,34174,20774,,,
HSP32,Heritage Adults,,,22,15,0,1,2 SPA/1 ENG,Bilingual,34,13,2,,0,2,,EPT,EPT-17,pensar,Gerund,Gerund,Gerund,,,,,0,,449393,247053,7676786,,
HSP32,Heritage Adults,,,22,15,0,1,2 SPA/1 ENG,Bilingual,34,13,2,,0,2,,EPT,EPT-18,mirar,Intensional,Intensional indicative,Indicative,0,0,0,1,,IND,186441,197558,3683993,,
HSP32,Heritage Adults,,,22,15,0,1,2 SPA/1 ENG,Bilingual,34,13,2,,0,2,,EPT,EPT-19,ganar,Preposition,Prepositional infinitive,Infinitive,,,,,1,,241610,108656,4900649,,
HSP32,Heritage Adults,,,22,15,0,1,2 SPA/1 ENG,Bilingual,34,13,2,,0,2,,EPT,EPT-20,tratar,Intensional,Intensional subjunctive,Subjunctive,1,1,1,1,,SUBJ,590952,203027,9516595,75254.88,0.670090129
HSP32,Heritage Adults,,,22,15,0,1,2 SPA/1 ENG,Bilingual,34,13,2,,0,2,,EPT,EPT-21,contar,Subject,Subject infinitive,Infinitive,,,,,1,,249677,206092,13140103,,
